"stim_id","twister","exp_cond","cb_cond","vowel","exp_idx"
1611,"him vig king zin","coda","AE->F; IH->S","IH",2
258,"hik zig ving min","coda","AE->F; IH->S","IH",2
53,"vim hing zig nik","coda","AE->F; IH->S","IH",2
2375,"nim kig hing ziv","coda","AE->F; IH->S","IH",2
1707,"kig hing ziv nim","coda","AE->F; IH->S","IH",2
1750,"nik ming hig ziv","coda","AE->F; IH->S","IH",2
1364,"min ziv ghing hik","coda","AE->F; IH->S","IH",2
2711,"zin king hiv mig","coda","AE->F; IH->S","IH",2
146,"zin vik hing ghim","coda","AE->F; IH->S","IH",2
137,"hin ghik zing vim","coda","AE->F; IH->S","IH",2
2452,"king zin ghiv him","coda","AE->F; IH->S","IH",2
111,"ziv hig mik ning","coda","AE->F; IH->S","IH",2
2179,"him king zig vin","coda","AE->F; IH->S","IH",2
571,"miv hig nik zing","coda","AE->F; IH->S","IH",2
871,"vik zig min hing","coda","AE->F; IH->S","IH",2
999,"kim zing hig niv","coda","AE->F; IH->S","IH",2
691,"nik zing hiv ghim","coda","AE->F; IH->S","IH",2
336,"zim king ghiv hin","coda","AE->F; IH->S","IH",2
2191,"hing zin vik ghim","coda","AE->F; IH->S","IH",2
3066,"hing zim niv kig","coda","AE->F; IH->S","IH",2
338,"ghing zin hik miv","coda","AE->F; IH->S","IH",2
1541,"ziv ghing him nik","coda","AE->F; IH->S","IH",2
1930,"him vin kig zing","coda","AE->F; IH->S","IH",2
1571,"hing kin vim zig","coda","AE->F; IH->S","IH",2
544,"hig ming zik niv","coda","AE->F; IH->S","IH",2
545,"vim hik ghin zing","coda","AE->F; IH->S","IH",2
2598,"him niv zing ghik","coda","AE->F; IH->S","IH",2
1498,"kim hig zin ving","coda","AE->F; IH->S","IH",2
1526,"nim hiv zing ghik","coda","AE->F; IH->S","IH",2
1529,"nim zik vig hing","coda","AE->F; IH->S","IH",2
1516,"hing vig zik min","coda","AE->F; IH->S","IH",2
84,"ziv kig hing nim","coda","AE->F; IH->S","IH",2
1914,"hik vin zim ghing","coda","AE->F; IH->S","IH",2
2853,"hing ghim kiv zin","coda","AE->F; IH->S","IH",2
2700,"ghim ziv ning hik","coda","AE->F; IH->S","IH",2
1214,"ming vin zig hik","coda","AE->F; IH->S","IH",2
1185,"ving min zig hik","coda","AE->F; IH->S","IH",2
1050,"him kin vig zing","coda","AE->F; IH->S","IH",2
2414,"hik zim ghiv ning","coda","AE->F; IH->S","IH",2
1290,"niv hig zing mik","coda","AE->F; IH->S","IH",2
1241,"vik zig ning him","coda","AE->F; IH->S","IH",2
2803,"ziv min ghik hing","coda","AE->F; IH->S","IH",2
2992,"zik hiv ming ghin","coda","AE->F; IH->S","IH",2
820,"vim kin zig hing","coda","AE->F; IH->S","IH",2
1103,"zing hig min vik","coda","AE->F; IH->S","IH",2
1388,"kim hin zing ghiv","coda","AE->F; IH->S","IH",2
1574,"kin hiv zig ming","coda","AE->F; IH->S","IH",2
2479,"hing zig mik vin","coda","AE->F; IH->S","IH",2
1595,"zig niv ming hik","coda","AE->F; IH->S","IH",2
2765,"zin ghing hiv mik","coda","AE->F; IH->S","IH",2
87,"zik ghim hin ving","coda","AE->F; IH->S","IH",2
2558,"ghing ziv him kin","coda","AE->F; IH->S","IH",2
1863,"zik hing vig nim","coda","AE->F; IH->S","IH",2
1661,"zik hig ving nim","coda","AE->F; IH->S","IH",2
2789,"hang gass nam kaf","coda","AE->S; IH->F","AE",1
2810,"ham gang nass fak","coda","AE->S; IH->F","AE",1
358,"kam fass hang gan","coda","AE->S; IH->F","AE",1
1457,"fang hass man gak","coda","AE->S; IH->F","AE",1
757,"nak gass mang haf","coda","AE->S; IH->F","AE",1
2193,"man fang kag hass","coda","AE->S; IH->F","AE",1
141,"hak gass naf mang","coda","AE->S; IH->F","AE",1
1283,"haf gass kam nang","coda","AE->S; IH->F","AE",1
512,"gaf mang nass hak","coda","AE->S; IH->F","AE",1
1389,"fass mak han gang","coda","AE->S; IH->F","AE",1
1539,"mak gass fang han","coda","AE->S; IH->F","AE",1
1062,"hang nag kam fass","coda","AE->S; IH->F","AE",1
11,"maf gang kass han","coda","AE->S; IH->F","AE",1
2537,"kan gass hang fam","coda","AE->S; IH->F","AE",1
1222,"mang hag kan fass","coda","AE->S; IH->F","AE",1
1961,"nag fass ham kang","coda","AE->S; IH->F","AE",1
2694,"han kaf mass gang","coda","AE->S; IH->F","AE",1
641,"naf gam hang kass","coda","AE->S; IH->F","AE",1
1264,"nang fam kag hass","coda","AE->S; IH->F","AE",1
162,"gang fan hass kam","coda","AE->S; IH->F","AE",1
2320,"mang han fak gass","coda","AE->S; IH->F","AE",1
1405,"gang mak fan hass","coda","AE->S; IH->F","AE",1
166,"hass nam fang kag","coda","AE->S; IH->F","AE",1
2168,"han fass gam kang","coda","AE->S; IH->F","AE",1
458,"fass kam gan hang","coda","AE->S; IH->F","AE",1
2296,"hag mang nak fass","coda","AE->S; IH->F","AE",1
2314,"han gang fam kass","coda","AE->S; IH->F","AE",1
2981,"gak hang fass man","coda","AE->S; IH->F","AE",1
556,"hag fass kang man","coda","AE->S; IH->F","AE",1
1888,"hag kass nam fang","coda","AE->S; IH->F","AE",1
422,"haf nass mag kang","coda","AE->S; IH->F","AE",1
1815,"naf ham gass kang","coda","AE->S; IH->F","AE",1
1143,"naf kang hass mag","coda","AE->S; IH->F","AE",1
2628,"maf gass kan hang","coda","AE->S; IH->F","AE",1
1603,"mag nass kaf hang","coda","AE->S; IH->F","AE",1
1814,"fak hang gam nass","coda","AE->S; IH->F","AE",1
526,"nang gaf mak hass","coda","AE->S; IH->F","AE",1
2156,"gang nam hak fass","coda","AE->S; IH->F","AE",1
